title,url,stars,name,reviewUrl,text
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Victor T.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzbFBUTmlnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgID3lPTNigE%7CCgwIsZPNuQYQyIGYjgE%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Dong Eddie,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYN2RTZGhnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDX7dSdhgE%7CCgwI5JqHuQYQ4OTZpAE%7C?hl=en,👍
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Suhael,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYcWVIZmV3EAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDXqeHfew%7CCgwIy7uBuQYQyJyYiAI%7C?hl=en,Great gym great people.
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Muhd Harraz,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuMnZXSHpnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICn2vWHzgE%7CCgwI1djOtwYQ8MO5uAI%7C?hl=en,Puteri and Khalis were friendly when I visited the gym for the first time a few days ago. Had a wonderful time working out here because of dem. Will definitely visit this gym again soon!
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Terracotta FC,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuNHFYdExBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICn4qXtLA%7CCgwIx6fKtwYQoPiZzAE%7C?hl=en,"Had a great workout here, staffs are friendly, there's even sweets and fruits here! Quite a big gym as well!"
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Taufiq Azmi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuNHNXbmJ3EAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICn4sWnbw%7CCgwIiKfKtwYQwOP06wE%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Ifa Nadirah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIamJULTFRRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICHjbT-1QE%7CCgsI_4TxtgYQiNLlHw%7C?hl=en,staffs there are nice and friendly 👍🏻
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,3,RH,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNILUpPUGdnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICH-JOPggE%7CCgwI4cvPtgYQ6N39qAI%7C?hl=en,"The cleanliness of the gym’s toilets could definitely use some attention. Additionally, the management needs to focus on enforcing gym rules consistently to ensure fairness among all users. For instance, despite the gym’s policy requiring proper attire, I’ve noticed several instances where members were either barefoot or wearing slippers, which raises safety concerns.

To add to that, just yesterday, I saw someone using the treadmill shirtless. This not only poses a hygiene issue—with sweat potentially spreading onto the equipment—but also creates an uncomfortable environment. What’s more concerning is that this happened while a staff member was present, yet no action was taken. It leaves me wondering what the staff is actually doing during their shifts and how they’re ensuring a safe and hygienic experience for everyone. There’s definitely room for improvement in these areas."
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Saidul Islam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR6cjV5MUpBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDzr5y1JA%7CCgwIlNurswYQsLmiqQM%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,3,Loganathan Nishanthan (Nishan),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURUb1BIX19BRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDToPH__AE%7CCgwI09CxsgYQ8LzgkwE%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Chia Jie Min Jasmine (Xie Jiemin),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqMm9LWi1RRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDj2oKZ-QE%7CCgwI5I7MsQYQoPjX3gI%7C?hl=en,Hi l am jasmine l wish l can go too my age is 13
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,2,Zed Tan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREdnR1dDdnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDDvtut7gE%7CCgsIlcHYsAYQ2NPmPA%7C?hl=en,"Not that I like to take a dump on anyone's music tastes, but the music in this gym is just obnoxiously loud and intrusive to my workouts. Here I am, trying to enjoy a nice workout with my own music playing on my NOISE CANCELLING earbuds, and still I can't escape the dum-tss dum-tss of this gym's constantly-playing-on-loop Euro techno soundtrack. It's really, really annoying.

Otherwise the gym is not bad tho."
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,1,Nooby,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREbXJ1SkdBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDDmruJGA%7CCgwI8LPOsAYQ4PuxkwE%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Spidey M,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkbHVibXNBRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDdlubmsAE%7CCgwI4-jhrgYQ0IDbhAM%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,M4HI MZLN,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkbHFianFnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDdlqbjqgE%7CCgwIu-jhrgYQiPTS5AE%7C?hl=en,Friendly environment
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Rossella Promontorio,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROZzVTeklBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDNg5SzIA%7CCgwI2OjIrQYQ6KP07AE%7C?hl=en,The check in and sign in process was so smooth and very fast thanks to William who helped me and answered all my questions! Thank you!
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,1,Mahesh Naidu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsczh6X3ZRRRAB!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICls8z_vQE%7CCgwI8amNqwYQ4Obu_gE%7C?hl=en,Worst
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,M.Revanth Revanth,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsMXMtRmd3RRAB!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICl1s-FgwE%7CCgsI-bLnqgYQ0IPWOA%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,Liu Zhengshui,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURacnQteWdBRRAB!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgIDZrt-ygAE%7CCgwIpZLlqAYQoNmNiwI%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,Sekar D,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaLUsteE9nEAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgIDZ-K-xOg%7CCgwI65rAqAYQuL2bzgI%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,SM ZUBAIRISLAM,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaa095dUVREAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgIDZkOyuEQ%7CCgwIqf21qAYQ-LXFrwE%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,3,madhan Madhan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNacTZ5NUZnEAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICZq6y5Fg%7CCgwIiMOgqAYQ0O3UlgM%7C?hl=en,Its ok for foreign workers
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,Supramoni Sekar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwbWVUdm9BRRAB!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICpmeTvoAE%7CCgwIx7--pgYQwICotgM%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,Prabu Murugaiyan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwNXZHRWZREAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICp5vGEfQ%7CCgsIt_GrpgYQyIDFEA%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,5,Samrat akbar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwN05tNkNBEAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgICp7Nm6CA%7CCgwI8qGZpgYQiLnAuQE%7C?hl=en,
Akka kadai,https://www.google.com/maps/search/?api=1&query=Akka%20kadai&query_place_id=ChIJJejSdc0H2jERcYUkcT2h68E,3,Mathavan Rajendran,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKeW96RlNBEAE!2m1!1s0x0:0xc1eba13d71248571!3m1!1s2@1:CIHM0ogKEICAgIDJyozFSA%7CCgwIqenFpQYQyMzVlQM%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,chevy ang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOZ0ttbDZnRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICNgKml6gE%7CCgwI4_X9rAYQ6LfeggE%7C?hl=en,Newly renovated with good equipment. 4 power racks and 1 deadlift platform with a variety of machines
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Kevin Gunawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWbklLU01nEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICVnIKSMg%7CCgwInai_qwYQ2NCYgAE%7C?hl=en,"Place is spacious and clean. In terms of customer service, super happy with Khalis. He will answer all your problematic questions professionally and with patience. Well done dude!"
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,4,YC Ang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaZ3Z6eUZREAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDZgvzyFQ%7CCgwIuezNqAYQ-LjJ0QM%7C?hl=en,"Spacious gym. Could do with more 5, 10 and 12.5kg dumbbells and sanitising sprays & cloths to wipe equipments and benches after using. I noticed hardly any members wipe down after using. Also noticed most lockers were locked while the gym was not full and members at that time kept their bags at the alternative wooden shelves during my visit (Sep 24, around 2pm)."
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,4,madhan Madhan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaek5lWWFBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDZzNeYaA%7CCgwI693IqAYQgMv-mAM%7C?hl=en,But never visited
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,4,inin adam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaOXQyNGpRRRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICZ9t24jQE%7CCgwIitL2pwYQsMuFigI%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,2,Roger M,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMHN6VGJBEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICZ0szTbA%7CCgwIvaLnpwYQyMvbpAI%7C?hl=en,Place is Not conducive and most of the gym goers and polite.
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,3,Just a 959,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaeExEdUJnEAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgICZxLDuBg%7CCgwIjuvWpwYQ4JqfiAE%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,4,Kehkasha Ansari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURweGFmdTl3RRAB!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDpxafu9wE%7CCgwIramjpwYQ2MXG3gI%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,Kh4lzz Sioll,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURKNU5pX013EAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDJ5Ni_Mw%7CCgwI9ca0pQYQ0MLWqwI%7C?hl=en,
Anytime Fitness,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness&query_place_id=ChIJB2a1tX8R2jERLWSYgXhxS8E,5,leiao2001,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSajdmRE9REAE!2m1!1s0x0:0xc14b71788198642d!3m1!1s2@1:CIHM0ogKEICAgIDRj7fDOQ%7CCgwI3LzZogYQwIvx2gE%7C?hl=en,
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,Hirotaka Sato,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnNU56TUdnEAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgMCg5NzMGg%7CCgwI4qi8vQYQyKnu3AE%7C?hl=en,"Dr. Ferguson provides thorough explanations, ensuring that patients fully understand their treatment options. His procedures are precise and efficient, demonstrating a high level of expertise. Additionally, he takes his responsibilities seriously, showing a strong sense of professionalism and dedication to patient care.

Ms. Nurul, dental assistant, is also very attentive and professional, working seamlessly with Dr. Ferguson to ensure smooth and efficient treatments. Furthermore, the clinic manages appointments well, accommodating scheduling requests and ensuring a smooth booking process.

Thanks to both of them, I can enjoy my meals comfortably without any pain or concerns about my teeth. I truly hope they will continue to take care of my dental health in the future."
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,Pietro Miglierini,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURQenNRYRAB!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDPzsQa%7CCgsI9Ou1ugYQyIq_Aw%7C?hl=en,A great clinic. Can't complain.
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,oii jar xii,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3bjh6YUpREAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgID7n8zaJQ%7CCgwI3OLFtgYQ6OXe7AE%7C?hl=en,"Dr ferguson helped me w wisdom tooth extraction and he was really really nice and patient :) the receptionists are also really sweet, surgery was smooth and quick"
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,Y X,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0M2ZhSThnRRAB!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDt3faI8gE%7CCgwIgaqIrgYQ0Mvj_AE%7C?hl=en,"Highly recommend Dr. Ferguson for his professionalism. He takes the time to explain dental procedures and concepts with great clarity and, when necessary, shows research papers. Thanks to him, I have maintained good oral health through years of visits."
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,Jingge Xiao,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaMHNxR05BEAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgICZ0sqGNA%7CCgwI0qznpwYQuPfV0wE%7C?hl=en,"Dr. Elizabeth at FC Dental is very professional and patient. After a quick examination, she pinpointed the problem with my teeth and proposed a scientific step-by-step treatment plan. I feel very lucky to have met a doctor like her."
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,1,Julian Tsien (庶民player),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1eFl5S1FREAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDuxYyKQQ%7CCgsI0cecmAYQ-ODwEQ%7C?hl=en,
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,1,阿諾Arnold,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1c29uVkVnEAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgICusonVEg%7CCgwIovr4lgYQkL75iAM%7C?hl=en,I just don’t understand why the internal staffs never align info together. I need to go back and forth to ask and the staffs’ attitude were all terrible. The process was totally a mess too.
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,5,Aleksandr Kashcheev,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMyNWFIYU9REAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIC25aHaOQ%7CCgwI5bidkwYQiMeZ_AE%7C?hl=en,
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,1,ZE ZHANG,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyNU8tTjVRRRAB!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIC25O-N5QE%7CCgwI0LDbkgYQwNHmxQI%7C?hl=en,"Dr. Mok who works every Wednesday is really irresponsible.

40 days ago I paid a very high price to have a tooth fixed. After about 40 days, the filling developed a problem and it hurt when I drank cold water. So, I suspect that the material has fallen out, but of course, it could be something else, so I want to go for a review. Dr. Mok said she would remove the previous material and replace it with one that was temporary and did not guarantee results. I expressed my concern because once the medication failed, my teeth would be exposed and more damage would be done. Then,  after I refused to use this material, I asked if I could use the original material and Dr. Mok refused. So I decided not to change because, after all, no one wants to revert to a temporary, less good-looking material without taking that much risk. Dr. Mok went on to say that if I were to leave, she would have to take a photograph of my teeth to prove that there was nothing wrong with her fillings. I thought this was utterly ridiculous. If she was so adamant that there was no problem, why did she change me to a bad material in the first place? If I don't change the material, do I have to prove that her padding is fine? I felt that she was simply shirking her responsibility. She would not allow me to leave if I refused to have my photo taken because the case had to be documented. High charges + bad attitude + shirking responsibility make me very unhappy and I hope someone will pay attention to this matter."
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,1,Yuechen Jiang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURteDRXYWVnEAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDmx4Waeg%7CCgsIwKGYkAYQ4NrmCA%7C?hl=en,Over charging and waiting for long hour
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,4,Ying Wang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURhOHN5M0N3EAE!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDa8sy3Cw%7CCgwIkLvziAYQyMaX1wI%7C?hl=en,"Today I went back to Dr Mok for tooth cleaning. As usual, Dr Mok is professional and gentle. I knew her in Nov, 2020, when I went to have the wisdom tooth removed. There was an extreme pain due to the pressure induced from the wisdom tooth. I expressed my suffer to the young lady in the counter, after a short check, she decided to let me in during the Dr’s break time. After x-ray, Dr Mok discussed the condition of the two visible wisdom teeth with me. Then everything went through smoothly. Blood stopped hours later. Quick recovery (2~3 days) and no pain after removing one wisdom tooth. One week later, I went for a bite wing x-ray to check risk of cavities (one-time check valid for 3 years) and had normal tooth cleaning.
The service is excellent, though the price is a little high (even with student discount). But Dr Mok and her assistant can be trusted!"
Fullerton Dental,https://www.google.com/maps/search/?api=1&query=Fullerton%20Dental&query_place_id=ChIJkxwAAKQP2jER39VPax2HKCs,1,Abby Ammad,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURhaU1MZXV3RRAB!2m1!1s0x0:0x2b28871d6b4fd5df!3m1!1s2@1:CIHM0ogKEICAgIDaiMLeuwE%7CCgwI-p_aiAYQ8OutgwE%7C?hl=en,Today at 4 pm I went for consulting a pain headache resulting from tooth decay after got 2 X-ray was done. Don't know why the dentist recommended scaling and cleaning but never do the filing of my decay tooth. At night I can't sleep because of toothache. He should know which to piority first. I paid $219 for the service. Next morning I had to go another dentist. Very frustrated.
